rec_id,depname,altname,includes,cntrycd,country,stprov,latdeg,latmin,latsec,latitude,londeg,lonmin,lonsec,longitude,deptype,discdate,startdate,oreton,cugrd,zngrd,pbgrd,augrd,aggrd,stringer,comments,depage,agemy,ore_area,ore_a,ore_b,alter_area,alter_a,alter_b,geochem,geochem_a,geochem_b,geophys,geophys_a,geophys_b,cover,lithotect,postmindef,meta_grade,synminint,postminint,syndepctrl
1174,"San Fernando",,"Los Mangos",CUBA,Cuba,,22,12,50,22.2138888888889,-80,-4,-50,-80.0805555555555,Bimodal-Mafic,1827,1840,2.48,1.14,2.14,0,0.26,18,no,"Finely laminated Zn-rich sulfides overlies massive Cu-rich sulfides, massive and semi-massive, 3000 m strike length, 300 m down dip. Los Mangos 200 m strike length, 145 m vertical length.","Early Cretaceous",120,,3.0,0.3,,,,"soil Cu-Zn-Au",.5,.25,"low magnetic, IP",.85,.2,,"Bimodal-mafic in epicontinental arc",yes,,,yes,stratigraphic
1175,Jucaro,,,CUBA,Cuba,,22,51,40,22.8611111111111,-83,-16,-45,-83.2791666666667,Mafic,n.d,n.d,0.58,1.38,0,0,0,0,no,"Massive sulfides. massive lenses, veins, dissemination. Pb-Zn grade combined 0.31%. Komatiite or rift basalt affinity in ophiolite complex. MORB ocean crust.","Lower Cretaceous",120,,,,,,,,,,,,,,"Mafic in primitive oceanic backarc",,,,,stratigraphic
1176,"Buena Vista",,,CUBA,Cuba,,22,54,30,22.9083333333333,-83,-3,-5,-83.0513888888889,Mafic,n.d,n.d,0.47,2.58,0,0,0,0,no,"Lenticular to stock-like. Ophiolite complex, komatiitic or tholeiitic basalt rift affinity.","Lower Cretaceous",120,,,,,,,,,,,,,,"Mafic in primitive oceanic backarc",,,,,stratigraphic
1177,"El Anon",,,DMRP,"Dominican Republic",,19,23,0,19.3833333333333,-71,-1,0,-71.0166666666667,Bimodal-Mafic,n.d,n.d,0.27,2,1.67,0,1.28,13.6,no,"4 massive sulfide zones: Cerro Verde, Elias Gossan, Anomaly A, Anomaly B.","Early Cretaceous",120,,,,,,,,,,,,,,"Bimodal-mafic in oceanic arc",,,,,stratigraphic
1178,"Cuba Libre",,,CUBA,Cuba,,21,25,12,21.42,-77,-55,-12,-77.92,Mafic,n.d,n.d,1,1,0,0,0,0,yes,"600 m strike length, 150 m down-dip, 40 m thick, feeder zone; apparent lack of massive sulfide with only feeder zone left.","Lower Cretaceous",120,,,,,,,,,,,,,,"Mafic in primitive oceanic backarc",yes,,,,
1179,Cacarajicara,,,CUBA,Cuba,,22,48,36,22.81,-83,-16,-48,-83.28,Mafic,n.d,n.d,0.62,1.2,0,0,0,0,no,"Massive, lenses, vein, dissemination. Komatiitic or rift basalt affinity.","Lower Cretaceous",120,,,,,,,,,,,,,,"Mafic in primitive oceanic backarc",,,,,stratigraphic
1180,Carlota,,,CUBA,Cuba,,22,1,48,22.03,-80,-9,0,-80.15,Mafic,n.d,n.d,2.35,1.13,0,0,0,0,,"Zn + Pb grade 0.28%. Continental margin rift or backarc  rift with associated ophiolite.","Jurassic-Lower Cretaceous",145,,,,,,,,,,,,,,"Mafic in primitive oceanic backarc",yes,"high pressure",,,stratigraphic
1181,Victoria,"La Victoria",,CUBA,Cuba,,22,4,48,22.08,-80,-9,0,-80.15,Mafic,n.d,n.d,0.54,0.86,0,0,0,0,no,"Upper lens 120 m down-dip, 10 m thick; Lower lens 210 m down-dip, 8-12 m thick. Pb-Zn grade combined 0.3%. Continental margin rift or backarc rift with associated ophiolite.","Jurassic-Lower Cretaceous",145,,,,,,,,,,,,,,"Mafic in primitive oceanic backarc",yes,"high pressure",,,stratigraphic
1182,Guachinango,,,CUBA,Cuba,,22,4,0,22.0666666666667,-80,-7,0,-80.1166666666667,Mafic,n.d,n.d,5,0.81,0,0,0,0,no,"Concordant lens, banded and massive sulfides, 800 m long, 200 m down-dip, 31 m thick. Continental margin rift or backarc rift associated with ophiolite.","Jurassic-Lower Cretaceous",145,,0.8,,,,,,,,,,,,"Mafic in primitive oceanic backarc",yes,"high pressure",,,stratigraphic
1183,"El Cobre",,,CUBA,Cuba,,20,2,41,20.0447222222222,-75,-56,-39,-75.9441666666667,Bimodal-Mafic,1530,1544,11.44,4.23,3,0.7,1,0,yes,"Central cross-cutting vein system, massive stratabound lenses 500 m strike length, 200 m down-dip, average 5 m thick. Fluid inclusions T 100-200?C for vein formation, making it in part epithermal veins. Lenses formed in depressions in felsic ignimbrites on the seafloor. Tholeiitic to calc-alkaline island arc or back arc.","Lower Paleocene-Upper Eocene",55,,,,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,"lower greenschist",yes,yes,"stratigraphic, faults for veins"
1184,"La Cristina",,,CUBA,Cuba,Oriente,20,7,58,20.1327777777778,-76,-42,0,-76.7,Bimodal-Mafic,n.d,n.d,0.5,1.5,1.7,0,3,0,no,"Dissemination, massive.","Lower Paleocene-Upper Eocene",55,,,,,,,,,,,,,,"Bimodal-mafic in oceanic arc",,,,,stratigraphic
1185,"Hierro Mantua",,,CUBA,Cuba,,22,28,12,22.47,-84,-7,-48,-84.13,Mafic,n.d,n.d,11.39,1.76,0,0,0,11,no,"Discontinous lenses over 1300 m strike length, bodies range up to 1000 m long, 400 m down-dip, 25 m thick. Au-Ag gossan at surface with 1.44 g/t Au, 11.65 g/t Ag, 50-60 g/t Ge-Ga. Fault offsets deposit.","Upper Jurassic-Lower Cretaceous",145,,,,,,,,,,,,,,"Mafic in primitive oceanic backarc",yes,,,,stratigraphic
1186,"Cerro de Maimon",,,DMRP,"Dominican Republic","Sanchez Ramirez",18,52,24,18.8733333333333,-70,-14,-37,-70.2436111111111,Bimodal-Mafic,mid-1970s,n.d,3.36,3.93,1.93,0,0.56,47.3,no,"200 m dip length. Gossan at surface. Tholeiitic with bonnitic affinities to normal tholeiites. Fore arc of primitive island arc.","Early Cretaceous",120,,,,,,,"Flat REE, enriched LILE, depleted Nb, REE, HFSE",,,,,,,"Bimodal-mafic in oceanic arc",,"greenschist to sub-greenschist",,,stratigraphic
1187,"La Prieta-Prietta",,"Prietitas, La Paz, Socorredora, Las Bolas, Chivas de Abajo, Chivas de Arriba, Coloradita, Corozon",MXCO,Mexico,Jalisco,20,22,40,20.3777777777778,-105,-4,-40,-105.077777777778,Felsic,1800s,1980,0.91,0.34,5.62,2.03,0.47,118,yes,"Massive sulfides, dissemination, shoots, balls, small pipes, irregular streaks, lenses. La Prieta 900 m strike length, 200 m vertical depth, shoots 30-70 m long, 70-80 m high, 10 m thick; Prietita 150 m strike length, 3-15 m thick, dip 10-45?N at 50 m depth; Coloradita 120 m long, 80 m wide, 11 m thick; Corozon 150 m long, 60 m wide stockwork; pyrite-quartz stockwork in footwall of Chivos de Arriba. Calc-alkaline island arc setting.","Late Jurassic-Lower Cretaceous",145,,3.0,0.5,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",yes,greenschist,,yes,stratigraphic
1188,"San Juan-San Antonio",,"Peregrina, Caldera, Grandeza, Las Talpas, El Carmen, El Rosario",MXCO,Mexico,Jalisco,20,2,40,20.0444444444444,-105,-4,0,-105.066666666667,Felsic,1800s,1800s,0.91,0.2,2.25,1.27,1.63,24,yes,"Stockwork, veins, veinlets, pipes, 5-6 m diameter, Grandeza (Minas del Oro) 125 m long, 70 m high, 20-50 m wide elliptical seams, pockets, pipes; Las Talpas 150 m SE of Grandeza, 2 steep pipe-like bodies of veins and disseminations, 100 m vertical extent, 10-25 m wide; San Juan 2 m thick cross-cutting veins. Calc-alkaline island arc setting.","Late Jurassic-Lower Cretaceous",145,,3.0,0.5,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",yes,greenschist,,yes,
1189,"Refugio-San Nicolas-Naricero",,,MXCO,Mexico,Jalisco,20,23,20,20.3888888888889,-105,-4,-40,-105.077777777778,Felsic,1900s,1980,0.9,0.067,2.61,1.09,0.32,154,no,"2 horizons at Naricero 30 m apart, massive and disseminations, 390 m long, 195 m wide, 2.7 m thick. Normal faults offset bed 30 m. Calc-alkaline island arc setting.","Late Jurassic-Lower Cretaceous",145,,0.7,0.6,,,,,,,,,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,greenschist,no,yes,"stratigraphic contacts"
1190,"San Nicolas",,,MXCO,Mexico,Zacatecas,22,39,0,22.65,-102,0,0,-102,Bimodal-Mafic,1997,,,,,,,,yes,"Massive, semi-massive, stringers, Lower Sulfide Zone is tabular, Main Sulfide Zone is elongate 900 m long, 400 m wide, 28 m thick. Zoned with increasing Zn upwards, increasing Cu and pyrite downwards. This is the largest VMS deposit in Mexico. Age 152-124. Preliminary estimates of resources 99.5 million t @ 1.36% Cu, 1.64% Zn, 0.15% Pb, 0.41 g/t Au, 24 g/t Ag, open.","Upper Jurassic-Lower Cretaceous",152,,0.9,0.4,,,,,,,"time domain gradient array induced polarization, high chargeability, low resistivity",0.9,0.7,200,"Bimodal-mafic in epicontinental arc",yes,"lower greenschist",yes,yes,stratigraphic
1191,"El Salvador",,,MXCO,Mexico,Zacatecas,22,39,5,22.6513888888889,-101,0,-58,-101.016111111111,Bimodal-Mafic,1997,,1,1,0,0,0,0,yes,"Most significant section over 13.3 m had 1.04% Cu, 5.99% Zn, 1.06% Pb, 196 g/t Ag, 1.98 g/t Au. Age 152-124.","Upper Jurassic-Lower Cretaceous",152,,0.9,0.4,,,,,,,"time domain gradient array induced polarization, high chargeability, low resistivity",,,0,"Bimodal-mafic in epicontinental arc",yes,greenschist,,yes,stratigraphic
1192,Naranjo,,,MXCO,Mexico,Guerrero,18,11,37,18.1936111111111,-100,-8,-18,-100.138333333333,Felsic,n.d,1903,,,,,,,no,"Massive sulfide lenses at 3 stratigraphic levels, stringers. Upper lens oxidized and strongly leached. Lower two lenses and related stringer zones. Zoned with upper Au-Ag-Pb-Zn, central Cu, lower Cu-Zn-Au; stockwork of quartz-pyrite-chalcopyrite-chlorite. Fault offsets deposit. Calc-alkaline island arc setting. Inferred reserves 9.7 million t @ 0.76% Cu, 1.91% Zn, 0.51% Pb, 1.4 g/t Au, 69 g/t Ag, open.","Lower Cretaceous",145,,0.8,0.07,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",yes,greenschist,,yes,stratigraphic
1193,"Reforma-El Rey",,,MXCO,Mexico,Guerrero,18,12,23,18.2063888888889,-100,-7,-58,-100.132777777778,Felsic,1898,1903,,,,,,,no,"Massive sulfide, zoned with lower Cu-rich, central pyrite-rich, upper Pb-Zn-rich zones. El Rey 200 m long, 40 m high; Reforma 400 m long, 50 m high. Both are 200 m apart. Overturned limb of major N-NE recumbent anticline; Reforma truncated by fault on SE, N-dipping extensional fault on SW side; El Rey is cut by extensional normal to oblique faults; bedding overturned. Calc-alkaline island arc setting. Inferred reserves 9.7 million t @ 0.66% Cu, 2.14% Zn, 0.7% Pb, 1.77 g/t Au, 107 g/t Ag, partially defined.","Lower Cretaceous",145,,0.8,0.07,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",yes,greenschist,,yes,stratigraphic
1194,"Miguela A-Zone",,,BLVA,Bolivia,Guarayos,-15,-52,-9,-15.8691666666667,-63,-2,-32,-63.0422222222222,Bimodal-Mafic,1994,,,,,,,,no,"Minimum tonnage 1.62 million t @ 3.76% Cu, 0.33% Zn, 1.26 g/t Au, 11.3 g/t Ag. Massive to disseminated. 3 bodies in two stratigraphic layers: Western A-1 and A-2 in upper horizon, Eastern A-3 in lower horizon, separated by 300 m; A-1 is massive tabular 12-23 m thick, 450 m strike length, 350 m down-dip extent, open, A-2 is massive and semi-massive, A-3 is disseminated pyrite; 40 m thick oxide zone, 45 m supergene zone. Tholeiitic-calc alkaline.",Proterozoic,1500,,,,,2.0,,,,,magnetic,7,3,0,"Bimodal-mafic in epicontinental arc",yes,amphibolite,yes,no,
1195,"Bico de Pedra",,,BRZL,Brazil,"Minas Gerais",-20,-30,-53,-20.5147222222222,-43,-35,-55,-43.5986111111111,Bimodal-Mafic,,,0.03,0.36,1.53,0.52,1.45,44,no,"Massive layers and lenses, disseminations, 10s m thick orebodies, individual layers up to 50 cm and 2 m thick, pyrite-rich bands, concordant with mylonitic foliation. Zoned with Cu-Au base, Zn-Pb top.",Archean,3200,,,,,,,,,,,,,,"Bimodal-mafic in oceanic arc",yes,greenschist,yes,yes,"sheared contact between trondjemitic aplite and mafic rocks"
1196,Arex-Valley,Aripuanã,,BRZL,Brazil,,-5,-3,-17,-5.05472222222222,-60,-27,-19,-60.4552777777778,Felsic,1990s,,,,,,,,no,"Massive to disseminated, tabular and lenticular bodies, recrystallized, remobilized. Age 1770-1750. Has been classified as epithermal veins. Epicontinental rift setting. Preliminary resource 12 million t @ 6.3% Zn, 2.2% Pb, open.","Archean-Mid Proterozoic",1773,,,,,,,"Cu in soil",2.25,0.5,,,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,greenschist,no,yes,"stratigraphic, fractures"
1198,"Palmeirópolis (C-1)",,,BRZL,Brazil,Tocantins,-13,-4,-59,-13.0830555555556,-48,-14,-16,-48.2377777777778,Bimodal-Mafic,1977,,4,1.23,4.64,0.72,0,25.1,yes,"C-1 orebody, massive sulfide, underlying disseminated sulfides, brecciated ore, 1-3 m thick, 120 m strike length. Age 1300 (Rb-Sr); 1170-1270 (Pb-Pb). Tholeiitic, MORB.",Proterozoic,1300,,,,,,,"Unusually high Ta, Hf, Zr, U, Th, REE relative to amphibolites",,,,,,,"Bimodal-mafic in epicontinental arc",yes,amphibolite,no,yes,
1199,"Punta del Cobre",,,CILE,Chile,,-26,-40,0,-26.6666666666667,-69,-50,0,-69.8333333333333,Felsic,,1800,45,1.87,0,0,0.3,6.2,yes,"Veins are vertical, few cm to 60 m thick, 600 m strike length, 300 m vertical extent, massive stockwork veinlets toward both sides of vein; breccia bodies are tabular, 150 m vertical extent, 1-60 m thick, decreasing with depth, wedged shape; stratabound lenticular 1-35 m thick, few hundred m lateral extent.","Upper Jurassic-Lower Cretaceous",145,,,,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",,,no,yes,"stratigraphic contact and stratigraphic breccia"
1200,"El Alacran",,,CLBA,Colombia,Cordoba,7,24,0,7.4,-76,-19,-12,-76.32,Felsic,,,4.8,1.4,0,0,0.83,0,no,"Au-rich oxide zone. Tholeiitic.","Upper Cretaceous",80,,,,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",,,no,yes,"stratigraphic contact"
1201,Guadalupe,,,CLBA,Colombia,Antioquia,7,44,24,7.74,-75,-32,-24,-75.54,Mafic,,,28,1.8,0.4,0,0.2,12,no,"Azufral zone 100 m strike length, 9 m thick, 500 m down-dip extent.","Upper Cretaceous",80,,,,,,,,,,,,,0,"Pelite-mafic in mature oceanic backarc",,,,,stratigraphic
1202,"El Roble",,,CLBA,Colombia,Choco,6,6,0,6.1,-76,-25,-12,-76.42,Mafic,,1989,1.2,4.7,0,0,3.1,9.8,no,"Massive sulfides, depleted; Tholeiitic, accreted ophiolite.","Upper Cretaceous",80,,,,,,,,,,,,,,"Mafic in midoceanic ridge",no,"lower greenschist",yes,yes,stratigraphic
1203,"Santa Anita",,,CLBA,Colombia,Choco,5,40,12,5.67,-75,-43,-48,-75.73,Mafic,,,0.5,2.8,0,0,0.5,1.2,,,"Upper Cretaceous",80,,,,,,,,,,,,,,"Pelite-mafic in mature oceanic backarc",yes,,,,"stratigraphic contact"
1204,Sababablanca,,,CLBA,Colombia,"Valle de Cauca",4,35,0,4.58333333333333,-76,-38,0,-76.6333333333333,Mafic,,,0.1,5,0,0,11,0,no,"Massive sulfides.","Upper Cretaceous",80,,,,,,,,,,,,,,"Mafic in primitive oceanic backarc",yes,,yes,no,
1205,"La Plata",,"La Mina North, La Mina South",ECDR,Ecuador,,0,-25,0,-0.416666666666667,-78,-55,0,-78.9166666666667,Bimodal-Mafic,n.d,n.d,0.84,4.06,4.2,0.7,4.84,54.4,yes,"Massive, semi-massive lenses; 100 m long, 3 m thick, veinlets, Cu-rich footwall, Zn-rich hanging wall. Tholeittic to calc alkaline, intraoceanic island arc accreted to continental margin.","Cretaceous or Paleocene-Eocene",65,,,,,,,,,,,,,,"Bimodal-mafic in oceanic arc",,,,,stratigraphic
1206,"Farola mine",,,CILE,Chile,Copiapó,-26,-35,-25,-26.5902777777778,-70,-21,0,-70.35,Felsic,,,1,1.5,0,0,0.4,50,yes,"Stratiform body of massive sulfides, 10 m thick, 2000 m long, 140 m wide, lower part has veinlets and disseminations, upper part is massive, stratiform, locally banded.","Jurassic-Lower Cretaceous",145,,,,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",,,,,stratigraphic
1208,Beatriz,,,AGTN,Argentina,"Tierra de Fuego",-54,-51,-30,-54.8583333333333,-68,-27,-33,-68.4591666666667,Felsic,,<1800,1.5,1.3,2,0,0.16,13,yes,"Massive, disseminations, veinlets, small concordant lenses, 5 m long, 0.8 m thick, W end veinlets 12 m long. quartz-chalcopyrite-pyrite stockwork in 1 sq. km area.  pyrite-pyrrhotite-graphite disseminations ubiquitous.  Fault displaces deposit 300 m. Back arc marginal basin (calc alkaline to tholeiitic).",Jurassic,170,1.0,,,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",yes,greenschist,yes,no,stratigraphic
1209,"Santa Elena",,,AGTN,Argentina,"San Juan",-31,-20,0,-31.3333333333333,-69,-25,0,-69.4166666666667,Mafic,1900,1941,,,,,,,,"Oxide zone 25 m thick of hydrated ferric sulphates. Back arc ocean ridge basin or MORB. Production 0.5 million t @ 0.08% Cu, 3.3% Zn, 2.1% Pb, 4.2 g/t Au, 87 g/t Ag, reserves undetermined.",Ordovician,470,,0.84,0.32,,,,,,,,,,,"Mafic in primitive oceanic backarc",yes,,no,yes,
1210,Raul-Condestable,,,PERU,Peru,,-12,-41,-53,-12.6980555555556,-76,-37,-21,-76.6225,Felsic,,,36,1.3,0,0,0,0,yes,"Stratabound disseminated, stringers, breccias at Raul, stratiform bodies at Condestable. Vein subordinate at Raul in NE- and E-trending systems. In part Cu skarn. Age 128 (K-Ar). Back arc, stratovolcano on marine platform, in part subaerial.",Cretaceous,128,,,,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",,greenschist,yes,yes,stratigraphic
1211,"La Equis",,,CLBA,Colombia,Choco,5,44,1,5.73361111111111,-76,-24,-48,-76.4133333333333,Felsic,1984,,0.12,0,10,1.1,13,11,no,"Elongated sulfide body, Progreso Vein.",pre-Eocene,170,,,,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",,,,yes,stratigraphic
1212,"De Lima II",,,VNZL,Venezuela,Merida,8,18,0,8.3,-71,-57,0,-71.95,Felsic,,,4,1.9,9.4,2.5,0,0,no,"Massive sulfides, zoned with Cu-rich lower to Zn-Pb-rich upper.","Upper Carboniferous",300,,,,,,,,,,,,,,"Siliciclastic-felsic in mature epicontinental arc",,,,,"stratigraphic contact"
1213,Aranka,,,GUYN,Guyana,,6,56,0,6.93333333333333,-59,-40,0,-59.6666666666667,Bimodal-Mafic,n.d,n.d,2.4,0.45,0,0,0,0,yes,"Thin stringers and veins of sulfides, disseminations.",Precambrian,2500,,,,,,,,,,,,,,"Bimodal-mafic in epicontinental arc",,,,,
1214,"Groete Creek",,,GUYN,Guyana,,6,40,0,6.66666666666667,-58,-45,0,-58.75,Bimodal-Mafic,n.d,,49,0.36,0,0,0,0,no,"1525 m strike length, 410 m down-dip extent, 10 m width. Age based on correlations of units in Venezuela, 2100-2050 Ma.",Proterozoic,2075,,1.525,0.01,,,,,,,TUREM,,,,"Bimodal-mafic in epicontinental arc",,,,,
1215,"Surveyor 1",,,AUQL,Australia,Queensland,-18,-46,-35,-18.7763888888889,144,42,40,144.711111111111,Felsic,1975,,,,,,,,no,"Minimum tonnage: 0.971 million t @ 0.88% Cu, 12.3% Zn, 5.56% Pb, 0.95 g/t Au, 113.8 g/t Ag (open to the east). Semi-massive, stringer sulfides, synform, plunges 20?S, 250 m strike length, 80 m wide, 23 m thick; Surveyor East is a supergene-oxide lens 200 m E of Surveyor 1, containing 50,000 t (no grades reported). Huston and others (1992) says lens was intersected in 1981.",Cambrian,510,,0.4,0.12,,,,"Enriched in K, Ti, Al, Fe, Mn, trace elements, depleted in SiO2, Ca, Na, Sr",,,,,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,"middle amphibolite (600?C @ 4 kb to 318?C @ 5 kb)",no,yes,"stratigraphic contact"
1216,Thalanga,,,AUQL,Australia,Queensland,-20,-20,-26,-20.3405555555556,145,46,11,145.769722222222,Felsic,1975,1989,7.03,2.46,11.7,3.69,0.64,98,no,"Stratiform, massive, banded, one main lens gently pitching, down-faulted segment to west, smaller lenses to east; disseminated and stringer pyrite-chalcopyrite-sphalerite-galena, well-layered texture of sulfides and gangue, slump features, brecciation, replacement. Continental margin calc-alkaline affinity. Gossan present. East Thalanga, discovered in 1981,  has 0.177 million t 3.2% Cu, 7.1% Zn, 1.5% Pb, 65 g/t Ag, 0.9 g/t Au (Beam and others, 1993).",Cambrian-Ordovician,500,,0.7,0.1,,0.55,0.025,"Enriched MgO, FeS2, base metals, depleted CaO, Na2O(?)",,,"Electrical and EM, gravity low",,,0,"Siliciclastic-felsic in mature epicontinental arc",yes,"lower to middle greenschist; upper greenschist (Large and others, 2001)",no,yes,stratigraphic
1217,Waterloo,,Agincourt,AUQL,Australia,Queensland,-20,-21,-51,-20.3641666666667,146,6,34,146.109444444444,Felsic,1985,,0.37,3.8,19.7,2.8,2,94,no,"Lens shaped? massive sulfides, 5 m thick, to 440 depth, nearly vertical, no well-developed stringers in footwall.",Cambrian-Ordovician,500,,,,,,,,,,,,,40,"Siliciclastic-felsic in mature epicontinental arc",yes,"sub-greenschist (pumpellyite-prehnite)",no,no,stratigraphic
1218,"Big Stubby",,,AUWA,Australia,"Western Australia",-21,-13,-28,-21.2244444444444,119,45,18,119.755,Felsic,1971,,0.15,0.2,13.8,4.5,0,305,no,"Lensoid, pyrite capping on rhyolite domes, gypsum and barite in lateral extensions. Mineralization age from galena.",Archean,3500,,1.5,0.4,,,,,,,,,,50,"Siliciclastic-felsic in mature epicontinental arc",yes,greenschist,yes,yes,stratigraphic
1219,Nangaroo,,,AUWA,Australia,"Western Australia",-28,-57,-16,-28.9544444444444,121,46,58,121.782777777778,Bimodal-Mafic,1899,1899,,,,,,,no,"4 steeply dipping massive sulfide bodies, veinlets cut sulfide bodies, 4 m maximum thickness, plunge 20?N, intense chlorite alteration, Fe-rich gossan outcrops, secondary enrichment Cu at 18-25 m depth. Resource 0.014 million t @ 18% Cu.",Archean,3200,,,,,,,,,,,,,0,"Bimodal-mafic in oceanic arc",yes,"lower greenschist",no,yes,"stratigraphic contact and breccia"
1220,"Salt Creek",,,AUWA,Australia,"Western Australia",-20,-45,-36,-20.76,117,42,0,117.7,Felsic,,,,,,,,,no,"Nearly vertical sheet, 40% sulfides, 12 m thick, >200 m depth. Mineral age from galena of 2950+/-1 Ma. Initial resources reported at 0.47 million t @ 1.25% Cu, 8.4% Zn, 3.3% Pb, current indicated and inferred resources are 2.1 million t @ 8.3% Zn, 2.8% Cu, 68 g/t Ag, under exploration drilling.",Archean,2950,,0.125,0.012,,,,,,,"Good IP",,,,"Siliciclastic-felsic in mature epicontinental arc",,,,,stratigraphic
